at,elapsed_s,pswpin,pswpout,pswpin_d,pswpout_d,pgmajfault_d,pgscan_d,mem_available_kb,swap_free_kb,dirty_kb,cached_kb,psi_mem_some_avg10,psi_mem_full_avg10,target
2026-09-19T19:47:06-04:00,115,966729,1540789,3,0,2,340,6083900,36706544,2184,5925820,0.20,0.20,1
2026-09-19T19:47:07-04:00,116,966731,1540789,2,0,2,0,6084224,36706544,2184,5925820,0.20,0.20,1
2026-09-19T19:47:07-04:00,116,966733,1540789,2,0,2,0,6082096,36706544,2184,5925820,0.16,0.16,1
2026-09-19T19:47:08-04:00,117,966739,1540789,6,0,9,337,6080800,36706544,2064,5924952,0.16,0.16,1
2026-09-19T19:47:08-04:00,117,966739,1540789,0,0,0,0,6080888,36706544,2064,5924900,0.16,0.16,1
2026-09-19T19:47:09-04:00,118,966739,1540789,0,0,0,0,6079368,36706544,2064,5924892,0.16,0.16,1
2026-09-19T19:47:09-04:00,118,966779,1540789,40,0,31,0,6081612,36706544,2076,5924904,0.13,0.13,1
2026-09-19T19:47:10-04:00,119,972705,1540789,5926,0,4681,0,6055704,36706544,2076,5924904,0.13,0.13,1
2026-09-19T19:47:11-04:00,119,972705,1540789,0,0,0,0,6056244,36706544,2076,5924904,0.13,0.13,1
2026-09-19T19:47:11-04:00,120,972706,1540789,1,0,3,0,6052776,36706544,2088,5924904,0.13,0.13,1
2026-09-19T19:47:12-04:00,121,972706,1540789,0,0,0,1580,6048452,36706544,2088,5918708,0.11,0.11,1
2026-09-19T19:47:12-04:00,121,972707,1540789,1,0,2,337,6046040,36706544,2088,5917388,0.11,0.11,1
2026-09-19T19:47:13-04:00,122,972707,1540789,0,0,0,0,6047296,36706544,2128,5917416,0.11,0.11,1
2026-09-19T19:47:13-04:00,122,972708,1540789,1,0,1,347,6049280,36706544,2128,5916092,0.11,0.11,1
2026-09-19T19:47:14-04:00,123,972708,1540789,0,0,0,774,6049600,36706544,2128,5912932,0.09,0.09,1
2026-09-19T19:47:14-04:00,123,972708,1540789,0,0,0,719,6047236,36706544,2128,5910548,0.09,0.09,1
2026-09-19T19:47:15-04:00,124,972708,1540789,0,0,0,723,6043528,36706544,2152,5907420,0.09,0.09,1
2026-09-19T19:47:15-04:00,124,972708,1540789,0,0,0,1133,6041552,36706544,2152,5903132,0.09,0.09,1
2026-09-19T19:47:16-04:00,125,972708,1540789,0,0,0,687,6038624,36706544,2152,5899876,0.07,0.07,1
2026-09-19T19:47:16-04:00,125,972708,1540789,0,0,1,4043,6024380,36706544,2120,5882448,0.07,0.07,1
2026-09-19T19:47:17-04:00,126,972708,1540789,0,0,0,5426,6001944,36706544,2160,5862360,0.07,0.07,1
2026-09-19T19:47:17-04:00,126,972709,1540789,1,0,1,1766,5993256,36706544,2160,5855248,0.07,0.07,1
2026-09-19T19:47:18-04:00,127,972711,1540789,2,0,2,1103,5989188,36706544,2160,5849408,0.06,0.06,1
2026-09-19T19:47:18-04:00,127,972837,1540789,126,0,122,7248,5959236,36706544,2248,5822136,0.06,0.06,1
2026-09-19T19:47:19-04:00,128,972837,1540789,0,0,0,1423,5951904,36706544,2248,5816028,0.06,0.06,1
2026-09-19T19:47:19-04:00,128,972857,1540789,20,0,9,1405,5951072,36706544,2248,5810596,0.04,0.04,1
2026-09-19T19:47:20-04:00,129,972859,1540789,2,0,2,388,5950568,36706544,2252,5808988,0.04,0.04,1
2026-09-19T19:47:20-04:00,129,972859,1540789,0,0,0,1121,5946612,36706544,2252,5804620,0.04,0.04,1
2026-09-19T19:47:21-04:00,130,972859,1540789,0,0,0,2158,5938136,36706544,1524,5795908,0.04,0.04,1
2026-09-19T19:47:21-04:00,130,972861,1540789,2,0,123,4285,5930904,36706544,1380,5790528,0.03,0.03,1
2026-09-19T19:47:22-04:00,131,972861,1540789,0,0,0,738,5929612,36706544,1380,5787672,0.03,0.03,1
2026-09-19T19:47:22-04:00,131,972861,1540789,0,0,0,679,5925360,36706544,1356,5784732,0.03,0.03,1
2026-09-19T19:47:23-04:00,132,972864,1540789,3,0,2,343,5925440,36706544,1356,5783676,0.03,0.03,1
2026-09-19T19:47:23-04:00,132,972996,1540789,132,0,103,327,5924512,36706544,1356,5782052,0.03,0.03,1
2026-09-19T19:47:24-04:00,133,972996,1540789,0,0,0,676,5924028,36706544,1356,5779540,0.03,0.03,1
2026-09-19T19:47:24-04:00,133,972996,1540789,0,0,0,327,5924360,36706544,1356,5778040,0.03,0.03,1
2026-09-19T19:47:25-04:00,134,972996,1540789,0,0,0,339,5921852,36706544,1356,5776740,0.03,0.03,1
2026-09-19T19:47:25-04:00,134,972996,1540789,0,0,0,666,5924256,36706544,1364,5774332,0.02,0.02,1
2026-09-19T19:47:26-04:00,135,972996,1540789,0,0,0,332,5922552,36706544,1364,5772964,0.02,0.02,1
2026-09-19T19:47:27-04:00,136,972999,1540789,3,0,2,356,5920820,36706544,1404,5771268,0.02,0.02,1
2026-09-19T19:47:27-04:00,136,972999,1540789,0,0,0,388,5918612,36706544,1404,5769932,0.02,0.02,1
2026-09-19T19:47:28-04:00,137,972999,1540789,0,0,630,15295,5911728,36706544,1472,5763016,0.02,0.02,1
2026-09-19T19:47:28-04:00,137,973001,1540789,2,0,1523,50737,5863980,36706544,1704,5664524,0.02,0.02,1
2026-09-19T19:47:29-04:00,138,976414,1540789,3413,0,1847,6984,5800552,36706596,2604,5641588,0.02,0.02,1
2026-09-19T19:47:29-04:00,138,978590,1540789,2176,0,1345,2952,5756676,36708404,3652,5633700,0.02,0.02,1
2026-09-19T19:47:30-04:00,139,978601,1540789,11,0,8,1616,5733456,36708404,4740,5628376,0.01,0.01,1
2026-09-19T19:47:30-04:00,139,980598,1540789,1997,0,1168,1313,5709884,36714716,6160,5624348,0.01,0.01,1
2026-09-19T19:47:31-04:00,140,980598,1540789,0,0,6,0,5698556,36714716,7008,5625516,0.01,0.01,1
2026-09-19T19:47:31-04:00,140,980598,1540789,0,0,7,1647,5692180,36714716,8104,5620120,0.01,0.01,1
2026-09-19T19:47:32-04:00,141,980598,1540789,0,0,9,4004,5648628,36715396,34928,5620020,0.01,0.01,1
2026-09-19T19:47:32-04:00,141,981752,1540789,1154,0,647,6028,5636372,36715400,38996,5613668,0.01,0.01,1
2026-09-19T19:47:33-04:00,142,991073,1540789,9321,0,6507,13618,5591232,36715440,39048,5561264,0.01,0.01,1
2026-09-19T19:47:33-04:00,142,1012973,1540789,21900,0,10268,0,5548044,36722864,39048,5562024,0.01,0.01,1
2026-09-19T19:47:34-04:00,143,1012984,1540789,11,0,12,0,5546380,36722944,39040,5561652,0.01,0.01,1
2026-09-19T19:47:34-04:00,143,1012984,1540789,0,0,0,0,5545592,36722944,39044,5561652,0.01,0.01,1
2026-09-19T19:47:35-04:00,144,1012984,1540789,0,0,0,0,5547132,36722972,39044,5561652,0.01,0.01,1
2026-09-19T19:47:35-04:00,144,1012987,1540789,3,0,3,0,5545936,36722972,39284,5561688,0.00,0.00,1
2026-09-19T19:47:36-04:00,145,1012987,1540789,0,0,0,0,5546384,36723016,39284,5561688,0.00,0.00,1
2026-09-19T19:47:36-04:00,145,1012987,1540789,0,0,0,0,5547972,36723016,38356,5561696,0.00,0.00,1
2026-09-19T19:47:37-04:00,146,1012989,1540789,2,0,2,0,5548200,36723120,38356,5561696,0.00,0.00,1
2026-09-19T19:47:37-04:00,146,1012989,1540789,0,0,0,0,5545744,36723156,38356,5561696,0.00,0.00,1
2026-09-19T19:47:38-04:00,147,1012989,1540789,0,0,0,0,5549200,36723156,38356,5561696,0.00,0.00,1
2026-09-19T19:47:38-04:00,147,1012989,1540789,0,0,0,0,5548552,36723184,38356,5561696,0.00,0.00,1
2026-09-19T19:47:39-04:00,148,1012989,1540789,0,0,0,0,5558304,36723184,38356,5561696,0.00,0.00,1
2026-09-19T19:47:39-04:00,148,1013001,1540789,12,0,9,0,5564688,36723216,38356,5561696,0.00,0.00,1
2026-09-19T19:47:40-04:00,149,1013001,1540789,0,0,0,0,5563460,36723216,37620,5561696,0.00,0.00,1
2026-09-19T19:47:40-04:00,149,1013005,1541011,4,222,46,23970,5636412,36715564,37696,5557336,0.00,0.00,1
2026-09-19T19:47:41-04:00,150,1013006,1546299,1,5288,423,188145,5354220,36637124,37756,5086780,0.00,0.00,1
2026-09-19T19:47:41-04:00,150,1013087,1546302,81,3,147,29068,5350328,36637124,37664,5090120,0.18,0.18,1
2026-09-19T19:47:42-04:00,151,1013087,1546302,0,0,0,0,5342220,36637124,37676,5090132,0.18,0.18,1
2026-09-19T19:47:43-04:00,152,1013106,1546302,19,0,19,0,5336960,36637180,37688,5090248,0.18,0.18,1
2026-09-19T19:47:43-04:00,152,1013108,1546302,2,0,18,0,5334952,36637292,37688,5091424,0.18,0.18,1
2026-09-19T19:47:44-04:00,153,1013114,1546302,6,0,7,0,5278728,36637292,37820,5094732,0.15,0.15,1
2026-09-19T19:47:44-04:00,153,1013114,1546302,0,0,0,0,5318936,36637292,38816,5095784,0.15,0.15,1
2026-09-19T19:47:45-04:00,154,1013114,1546302,0,0,2,0,5294708,36637292,39532,5096504,0.15,0.15,1
2026-09-19T19:47:45-04:00,154,1013114,1546302,0,0,0,0,5298140,36637292,40088,5097104,0.15,0.15,1
2026-09-19T19:47:46-04:00,155,1013114,1546302,0,0,0,0,5251020,36637292,45916,5102524,0.12,0.12,1
2026-09-19T19:47:46-04:00,155,1013115,1546302,1,0,71,100094,4776404,36637292,46648,4730256,0.12,0.12,1
2026-09-19T19:47:47-04:00,156,1013117,1546302,2,0,92,122892,4293280,36637300,51072,4248560,0.12,0.12,1
2026-09-19T19:47:47-04:00,156,1013118,1546302,1,0,24,107400,3874668,36637300,51488,3831440,0.12,0.12,1
2026-09-19T19:47:48-04:00,157,1013118,1546302,0,0,4,8564,3840876,36637300,52036,3797520,0.28,0.28,1
2026-09-19T19:47:48-04:00,157,1013118,1546302,0,0,0,0,3843048,36637300,52172,3797608,0.28,0.28,1
2026-09-19T19:47:49-04:00,158,1013118,1546302,0,0,0,0,3844384,36637300,52452,3797892,0.28,0.28,1
2026-09-19T19:47:49-04:00,158,1013125,1547451,7,1149,61,42423,3798260,36602856,52476,3734836,0.28,0.28,1
2026-09-19T19:47:50-04:00,159,1013134,1547451,9,0,19,735,3790680,36602856,52480,3733596,0.23,0.23,1
2026-09-19T19:47:50-04:00,159,1013138,1547451,4,0,7,263,3786368,36602856,52952,3732896,0.23,0.23,1
2026-09-19T19:47:51-04:00,160,1013138,1547451,0,0,15,1759,3770684,36602856,54052,3728556,0.23,0.23,1
2026-09-19T19:47:51-04:00,160,1013139,1547451,1,0,4,1869,3759492,36602856,55216,3722308,0.18,0.18,1
2026-09-19T19:47:52-04:00,161,1013142,1547451,3,0,8,8653,3720636,36602856,55744,3695556,0.18,0.18,1
2026-09-19T19:47:52-04:00,161,1013142,1547451,0,0,70,25923,3626180,36602856,55744,3602188,0.18,0.18,1
2026-09-19T19:47:53-04:00,162,1013142,1547451,0,0,115,41917,3469736,36602856,56152,3451636,0.18,0.18,1
2026-09-19T19:47:53-04:00,162,1013154,1556324,12,8873,186,163458,3470008,36559504,56152,3268068,0.33,0.33,1
2026-09-19T19:47:54-04:00,163,1013154,1556324,0,0,30,0,3370380,36559504,57144,3272492,0.33,0.33,1
2026-09-19T19:47:54-04:00,163,1013162,1556324,8,0,28,0,3335436,36559504,57696,3274248,0.33,0.33,1
2026-09-19T19:47:55-04:00,164,1013162,1556324,0,0,3,0,3322508,36559504,57696,3274288,0.33,0.33,1
2026-09-19T19:47:55-04:00,164,1013395,1556324,233,0,217,0,3316068,36559504,57696,3275584,0.27,0.27,1
2026-09-19T19:47:56-04:00,165,1013397,1557313,2,989,101,53624,3450772,36559404,58132,3194464,0.27,0.27,1
2026-09-19T19:47:56-04:00,165,1013399,1557313,2,0,24,0,3288940,36559404,59176,3196484,0.27,0.27,1
2026-09-19T19:47:57-04:00,166,1013461,1557313,62,0,51,0,3284276,36559404,59824,3196524,0.27,0.27,1
2026-09-19T19:47:57-04:00,166,1013461,1557313,0,0,0,0,3285876,36559404,59824,3196524,0.22,0.22,1
2026-09-19T19:47:58-04:00,167,1013464,1557313,3,0,8,1270,3281944,36558176,59824,3148640,0.22,0.22,1
2026-09-19T19:47:59-04:00,168,1013499,1557825,35,512,101,24886,3274684,36558176,59448,3157364,0.22,0.22,1
2026-09-19T19:47:59-04:00,168,1013501,1557825,2,0,2,0,3274336,36558176,59448,3157372,0.22,0.22,1
2026-09-19T19:48:00-04:00,169,1013515,1557825,14,0,71,0,3269420,36558176,59448,3184320,0.18,0.18,1
2026-09-19T19:48:00-04:00,169,1013529,1558475,14,650,17,26266,3291412,36556372,59520,3133668,0.18,0.18,1
2026-09-19T19:48:01-04:00,170,1013555,1558475,26,0,100,0,3293716,36556372,59520,3138164,0.18,0.18,1
2026-09-19T19:48:01-04:00,170,1013555,1558475,0,0,0,0,3289824,36556372,59520,3138172,0.18,0.18,1
2026-09-19T19:48:02-04:00,171,1013555,1558475,0,0,0,0,3289764,36556372,59520,3138172,0.15,0.15,1
2026-09-19T19:48:02-04:00,171,1013556,1558475,1,0,1,0,3291852,36556372,59460,3138172,0.15,0.15,1
2026-09-19T19:48:03-04:00,172,1013556,1558475,0,0,0,0,3292604,36556372,59512,3138192,0.15,0.15,1
2026-09-19T19:48:03-04:00,172,1013679,1559105,123,630,164,26222,3221536,36554472,59512,3096016,0.15,0.15,1
2026-09-19T19:48:04-04:00,173,1013679,1559105,0,0,4,0,3230140,36554472,22828,3096900,0.12,0.12,1
2026-09-19T19:48:04-04:00,173,1013679,1559105,0,0,2,0,3229256,36554472,22828,3097604,0.12,0.12,1
2026-09-19T19:48:05-04:00,174,1013679,1559105,0,0,1,0,3234792,36554472,22820,3097924,0.12,0.12,1
2026-09-19T19:48:05-04:00,174,1013685,1559105,6,0,3,0,3233192,36554472,22824,3097924,0.12,0.12,1
2026-09-19T19:48:06-04:00,175,1013701,1559105,16,0,14,0,3238192,36554472,22804,3097924,0.10,0.10,1
2026-09-19T19:48:06-04:00,175,1013701,1559105,0,0,0,0,3237576,36554472,22804,3097924,0.10,0.10,1
2026-09-19T19:48:07-04:00,176,1013701,1559105,0,0,0,0,3242200,36554472,22804,3097924,0.10,0.10,1
2026-09-19T19:48:07-04:00,176,1013701,1559105,0,0,0,0,3241036,36554472,22804,3097924,0.08,0.08,1
2026-09-19T19:48:08-04:00,177,1013701,1559105,0,0,0,0,3246160,36554472,22808,3097924,0.08,0.08,1
2026-09-19T19:48:08-04:00,177,1013702,1559105,1,0,1,0,3246236,36554472,22976,3097924,0.08,0.08,1
2026-09-19T19:48:09-04:00,178,1013702,1559105,0,0,0,0,3255456,36554472,22976,3097924,0.08,0.08,1
2026-09-19T19:48:09-04:00,178,1013710,1559105,8,0,4,0,3252384,36554472,22976,3097924,0.06,0.06,1
2026-09-19T19:48:10-04:00,179,1013711,1559105,1,0,5,0,3254600,36554472,22976,3102784,0.06,0.06,1
2026-09-19T19:48:10-04:00,179,1013712,1559105,1,0,1,0,3254108,36554472,22976,3102784,0.06,0.06,1
2026-09-19T19:48:11-04:00,180,1013712,1559105,0,0,0,0,3260284,36554472,22976,3103008,0.06,0.06,1
2026-09-19T19:48:11-04:00,180,1013714,1559105,2,0,2,0,3258220,36554472,21884,3103008,0.05,0.05,1
2026-09-19T19:48:12-04:00,181,1013714,1559105,0,0,0,0,3264308,36554472,21884,3103008,0.05,0.05,1
2026-09-19T19:48:12-04:00,181,1013714,1559105,0,0,0,0,3269520,36554472,21236,3103008,0.05,0.05,1
2026-09-19T19:48:13-04:00,182,1013714,1559105,0,0,0,0,3270020,36554472,21012,3103008,0.05,0.05,1
2026-09-19T19:48:13-04:00,182,1013714,1559105,0,0,0,0,3271852,36554472,21012,3103008,0.04,0.04,1
2026-09-19T19:48:14-04:00,183,1013768,1559105,54,0,52,0,3273424,36554472,21012,3103008,0.04,0.04,1
2026-09-19T19:48:14-04:00,183,1013816,1559105,48,0,55,0,3277308,36554472,21012,3104328,0.04,0.04,1
2026-09-19T19:48:15-04:00,184,1013816,1559105,0,0,0,0,3274600,36554472,21012,3104328,0.04,0.04,1
2026-09-19T19:48:15-04:00,184,1013816,1559105,0,0,0,0,3275732,36554472,21012,3104328,0.03,0.03,1
2026-09-19T19:48:16-04:00,185,1013816,1559105,0,0,0,0,3277744,36554472,21012,3104328,0.03,0.03,1
2026-09-19T19:48:17-04:00,185,1013816,1559105,0,0,0,0,3279028,36554472,12524,3104352,0.03,0.03,1
2026-09-19T19:48:17-04:00,186,1013816,1559105,0,0,0,0,3277508,36554472,12524,3104352,0.03,0.03,1
2026-09-19T19:48:18-04:00,187,1013816,1559105,0,0,0,0,3279444,36554472,12492,3104352,0.02,0.02,1
2026-09-19T19:48:18-04:00,187,1013816,1559105,0,0,1,0,3281784,36554472,12492,3104348,0.02,0.02,1
2026-09-19T19:48:19-04:00,188,1013816,1559105,0,0,0,0,3282540,36554472,12620,3104404,0.02,0.02,1
2026-09-19T19:48:19-04:00,188,1013816,1559105,0,0,0,0,3285684,36554472,12420,3104404,0.02,0.02,1
2026-09-19T19:48:20-04:00,189,1013824,1559105,8,0,2,0,3285176,36554472,12420,3104404,0.02,0.02,1
2026-09-19T19:48:20-04:00,189,1013824,1559105,0,0,0,0,3286544,36554472,12420,3104404,0.02,0.02,1
2026-09-19T19:48:21-04:00,190,1013824,1559105,0,0,0,0,3287192,36554472,12420,3104404,0.02,0.02,1
2026-09-19T19:48:21-04:00,190,1013824,1559105,0,0,0,0,3287848,36554472,12420,3104404,0.02,0.02,1
2026-09-19T19:48:22-04:00,191,1013824,1559105,0,0,0,0,3287308,36554472,4152,3104448,0.01,0.01,1
2026-09-19T19:48:22-04:00,191,1013844,1559105,20,0,31,0,3288848,36554472,4152,3105500,0.01,0.01,1
2026-09-19T19:48:23-04:00,192,1013844,1559105,0,0,0,0,3290136,36554472,3560,3105532,0.01,0.01,1
2026-09-19T19:48:23-04:00,192,1013844,1559105,0,0,0,0,3287436,36554472,3560,3105532,0.01,0.01,1
2026-09-19T19:48:24-04:00,193,1013844,1559105,0,0,0,0,3288076,36554472,3560,3105532,0.01,0.01,1
2026-09-19T19:48:24-04:00,193,1013850,1559105,6,0,6,0,3288924,36554472,3692,3105664,0.01,0.01,1
2026-09-19T19:48:25-04:00,194,1013850,1559105,0,0,0,0,3289828,36554472,3692,3105664,0.01,0.01,1
2026-09-19T19:48:25-04:00,194,1013850,1559105,0,0,0,0,3290784,36554472,3692,3105664,0.01,0.01,1
2026-09-19T19:48:26-04:00,195,1013850,1559105,0,0,0,0,3292176,36554472,3696,3105668,0.01,0.01,1
2026-09-19T19:48:26-04:00,195,1013850,1559105,0,0,0,0,3291884,36554472,3696,3105668,0.01,0.01,1
2026-09-19T19:48:27-04:00,196,1013850,1559105,0,0,0,0,3294100,36554472,2688,3105660,0.01,0.01,1
2026-09-19T19:48:27-04:00,196,1013850,1559105,0,0,0,0,3292412,36554472,2688,3105660,0.01,0.01,1
2026-09-19T19:48:28-04:00,197,1013850,1559105,0,0,0,0,3293072,36554472,484,3105692,0.01,0.01,1
2026-09-19T19:48:28-04:00,197,1013851,1559105,1,0,1,0,3294316,36554472,480,3105692,0.01,0.01,1
2026-09-19T19:48:29-04:00,198,1013851,1559105,0,0,0,0,3294604,36554472,500,3105692,0.01,0.01,1
2026-09-19T19:48:29-04:00,198,1013851,1559105,0,0,1,0,3292640,36554472,536,3105692,0.00,0.00,1
2026-09-19T19:48:30-04:00,199,1013851,1559105,0,0,0,0,3294264,36554472,536,3105692,0.00,0.00,1
2026-09-19T19:48:30-04:00,199,1013851,1559105,0,0,0,0,3296204,36554472,520,3105692,0.00,0.00,1
2026-09-19T19:48:31-04:00,200,1013851,1559105,0,0,0,0,3296692,36554472,520,3105692,0.00,0.00,1
2026-09-19T19:48:31-04:00,200,1013851,1559105,0,0,0,0,3295588,36554472,520,3105692,0.00,0.00,1
2026-09-19T19:48:32-04:00,201,1013851,1559105,0,0,0,0,3297496,36554472,520,3105692,0.00,0.00,1
2026-09-19T19:48:32-04:00,201,1013851,1559105,0,0,0,0,3297812,36554472,520,3105692,0.00,0.00,1
2026-09-19T19:48:33-04:00,202,1013860,1559105,9,0,7,0,3298588,36554472,520,3105684,0.00,0.00,1
2026-09-19T19:48:33-04:00,202,1013860,1559105,0,0,0,0,3296908,36554472,448,3105692,0.00,0.00,1
2026-09-19T19:48:34-04:00,203,1013860,1559105,0,0,0,0,3298444,36554472,448,3105692,0.00,0.00,1
2026-09-19T19:48:34-04:00,203,1013860,1559105,0,0,0,0,3299432,36554472,448,3105692,0.00,0.00,1
2026-09-19T19:48:35-04:00,204,1013860,1559105,0,0,0,0,3299540,36554472,452,3105696,0.00,0.00,1
2026-09-19T19:48:36-04:00,205,1013860,1559105,0,0,0,0,3300940,36554472,444,3105696,0.00,0.00,1
2026-09-19T19:48:36-04:00,205,1013860,1559105,0,0,0,0,3302892,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:37-04:00,206,1013860,1559105,0,0,0,0,3302972,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:37-04:00,206,1013860,1559105,0,0,0,0,3301764,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:38-04:00,207,1013860,1559105,0,0,0,0,3302536,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:38-04:00,207,1013866,1559105,6,0,4,0,3301792,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:39-04:00,208,1013866,1559105,0,0,0,0,3303308,36554472,440,3105696,0.00,0.00,1
2026-09-19T19:48:39-04:00,208,1013866,1559105,0,0,0,0,3301316,36554472,440,3105688,0.00,0.00,1
2026-09-19T19:48:40-04:00,209,1013951,1559105,85,0,60,0,3301768,36554472,456,3105696,0.00,0.00,1
2026-09-19T19:48:40-04:00,209,1013951,1559105,0,0,0,0,3302216,36554472,460,3105696,0.00,0.00,1
2026-09-19T19:48:41-04:00,210,1013951,1559105,0,0,0,0,3304308,36554472,460,3105696,0.00,0.00,1
2026-09-19T19:48:41-04:00,210,1013951,1559105,0,0,0,0,3303012,36554472,460,3105696,0.00,0.00,1
2026-09-19T19:48:42-04:00,211,1013951,1559105,0,0,0,0,3303068,36554472,460,3105696,0.00,0.00,1
2026-09-19T19:48:42-04:00,211,1013951,1559105,0,0,0,0,3305376,36554472,460,3105696,0.00,0.00,1
2026-09-19T19:48:43-04:00,212,1013951,1559105,0,0,0,0,3304728,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:43-04:00,212,1013951,1559105,0,0,0,0,3302892,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:44-04:00,213,1013951,1559105,0,0,0,0,3304528,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:44-04:00,213,1013951,1559105,0,0,0,0,3306232,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:45-04:00,214,1013951,1559105,0,0,0,0,3308032,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:45-04:00,214,1013951,1559105,0,0,0,0,3306172,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:46-04:00,215,1013951,1559105,0,0,0,0,3305652,36554472,464,3105696,0.00,0.00,1
2026-09-19T19:48:46-04:00,215,1013951,1559105,0,0,0,0,3306308,36554472,468,3105700,0.00,0.00,1
2026-09-19T19:48:47-04:00,216,1013969,1559105,18,0,18,0,3307084,36554472,460,3106192,0.00,0.00,1
2026-09-19T19:48:47-04:00,216,1013969,1559105,0,0,0,0,3305556,36554472,460,3106192,0.00,0.00,1
2026-09-19T19:48:48-04:00,217,1013985,1559105,16,0,20,0,3306480,36554472,160,3106544,0.00,0.00,1
2026-09-19T19:48:48-04:00,217,1014019,1559105,34,0,82,0,3309128,36554472,12,3147124,0.00,0.00,1
2026-09-19T19:48:49-04:00,218,1014035,1559105,16,0,52,0,3308572,36554472,16,3162584,0.00,0.00,1
2026-09-19T19:48:49-04:00,218,1014046,1559105,11,0,4,0,3307644,36554472,16,3162636,0.36,0.36,1
2026-09-19T19:48:50-04:00,219,1014046,1559105,0,0,0,0,3307752,36554472,16,3162636,0.36,0.36,1
2026-09-19T19:48:50-04:00,219,1014046,1559105,0,0,0,0,3307188,36554472,16,3162636,0.36,0.36,1
2026-09-19T19:48:51-04:00,220,1014046,1559105,0,0,0,0,3305624,36554472,16,3162636,0.36,0.36,1
2026-09-19T19:48:51-04:00,220,1014046,1559105,0,0,0,0,3304596,36554472,48,3162636,0.29,0.29,1
2026-09-19T19:48:52-04:00,221,1014046,1559105,0,0,0,0,3303348,36554472,48,3162636,0.29,0.29,1
2026-09-19T19:48:52-04:00,221,1014046,1559105,0,0,0,0,3303700,36554472,48,3162636,0.29,0.29,1
2026-09-19T19:48:53-04:00,222,1014046,1559105,0,0,0,0,3304904,36554472,48,3162636,0.29,0.29,1
2026-09-19T19:48:54-04:00,222,1014046,1559105,0,0,0,0,3303408,36554472,48,3162636,0.24,0.24,1
2026-09-19T19:48:54-04:00,223,1014046,1559105,0,0,0,0,3302844,36554472,52,3162636,0.24,0.24,1
2026-09-19T19:48:55-04:00,224,1014046,1559105,0,0,0,0,3304416,36554472,52,3162636,0.24,0.24,1
2026-09-19T19:48:55-04:00,224,1014046,1559105,0,0,0,0,3304320,36554472,52,3162636,0.24,0.24,1
2026-09-19T19:48:56-04:00,225,1014072,1559105,26,0,40,0,3305900,36554472,52,3164156,0.19,0.19,1
2026-09-19T19:48:56-04:00,225,1014072,1559105,0,0,0,0,3306392,36554472,52,3164156,0.19,0.19,1
2026-09-19T19:48:57-04:00,226,1014076,1559105,4,0,3,0,3307360,36554472,56,3164156,0.19,0.19,1
2026-09-19T19:48:57-04:00,226,1014076,1559105,0,0,0,0,3307588,36554472,56,3164156,0.19,0.19,1
2026-09-19T19:48:58-04:00,227,1014076,1559105,0,0,0,0,3307384,36554472,56,3164156,0.16,0.16,1
2026-09-19T19:48:58-04:00,227,1014078,1559105,2,0,1,0,3307044,36554472,56,3164156,0.16,0.16,1
2026-09-19T19:48:59-04:00,228,1014078,1559105,0,0,0,0,3309448,36554472,56,3164156,0.16,0.16,1
2026-09-19T19:48:59-04:00,228,1014088,1559105,10,0,6,0,3307360,36554472,56,3164284,0.16,0.16,1
2026-09-19T19:49:00-04:00,229,1015484,1559105,1396,0,1355,0,3307176,36554500,424,3167720,0.13,0.13,1
2026-09-19T19:49:00-04:00,229,1015631,1559105,147,0,140,0,3304568,36554500,424,3169832,0.13,0.13,1
2026-09-19T19:49:01-04:00,230,1015977,1559105,346,0,288,0,3302176,36554504,444,3170260,0.13,0.13,1
2026-09-19T19:49:01-04:00,230,1015979,1559105,2,0,2,0,3300412,36554504,444,3170260,0.13,0.13,1
2026-09-19T19:49:02-04:00,231,1015979,1559105,0,0,0,0,3298948,36554504,444,3170260,0.10,0.10,1
2026-09-19T19:49:02-04:00,231,1015979,1559105,0,0,0,0,3297700,36554504,444,3170260,0.10,0.10,1
2026-09-19T19:49:03-04:00,232,1015979,1559105,0,0,0,0,3297848,36554504,444,3170260,0.10,0.10,1
2026-09-19T19:49:03-04:00,232,1015979,1559105,0,0,0,0,3297320,36554504,444,3170260,0.10,0.10,1
2026-09-19T19:49:04-04:00,233,1015979,1559105,0,0,0,0,3297768,36554504,444,3170260,0.08,0.08,1
2026-09-19T19:49:04-04:00,233,1015979,1559105,0,0,0,0,3298172,36554504,444,3170260,0.08,0.08,1
2026-09-19T19:49:05-04:00,234,1015979,1559105,0,0,0,0,3299260,36554504,444,3170252,0.08,0.08,1
2026-09-19T19:49:05-04:00,234,1015979,1559105,0,0,0,0,3297936,36554504,444,3170252,0.07,0.07,1
